Age,Education_num,marital_status,Occupation,Relationship,Sex,capital_gain,capital_loss,hours_per_week,is_US,Workclass_ Local-gov,Workclass_ Never-worked,Workclass_ Private,Workclass_ Self-emp-inc,Workclass_ Self-emp-not-inc,Workclass_ State-gov,Workclass_ Without-pay,Race_ Asian-Pac-Islander,Race_ Black,Race_ Other,Race_ White
29,13,0,927,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
38,7,1,2000,1,1,0,0,65,1,False,False,True,False,False,False,False,False,False,False,True
27,9,0,4094,1,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
58,13,2,3768,0,1,0,0,35,1,False,False,False,False,False,True,False,False,False,False,True
60,10,2,3768,5,0,0,0,35,1,True,False,False,False,False,False,False,False,False,False,True
20,10,0,3650,1,1,0,0,25,1,False,False,True,False,False,False,False,False,False,False,True
51,10,2,3650,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
37,5,2,1597,0,1,0,0,65,1,False,False,True,False,False,False,False,False,False,False,True
22,8,0,4065,1,1,0,0,50,1,False,False,False,False,False,True,False,False,False,False,True
56,6,2,1597,0,1,0,0,60,1,False,False,False,False,True,False,False,False,False,False,True
26,13,2,3650,5,0,5178,0,42,1,False,False,True,False,False,False,False,False,False,False,True
19,10,1,3650,4,0,0,0,25,1,False,False,True,False,False,False,False,False,False,False,True
37,11,2,5979,5,0,0,0,30,1,False,False,True,False,False,False,False,False,False,False,True
27,10,0,927,1,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
27,9,0,3650,3,1,0,0,20,1,False,False,True,False,False,False,False,False,False,False,False
52,10,2,3650,0,1,0,0,50,1,False,False,False,False,True,False,False,False,False,False,True
45,9,1,2000,4,0,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
28,10,0,4094,3,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,False
20,9,1,3768,1,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
28,14,0,5979,1,0,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
44,11,2,1369,0,1,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
30,13,2,4094,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
26,12,0,3768,3,0,0,0,8,1,False,False,False,False,False,True,False,False,True,False,False
55,14,2,5979,0,1,0,0,18,1,False,False,True,False,False,False,False,False,False,False,True
46,9,0,3650,1,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
51,13,2,4094,0,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
25,13,0,5979,1,0,0,0,40,1,True,False,False,False,False,False,False,False,False,False,True
43,9,1,3291,1,1,0,0,40,1,True,False,False,False,False,False,False,False,False,False,True
19,9,0,5979,3,0,0,0,28,1,False,False,True,False,False,False,False,False,False,False,True
36,9,1,4094,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
36,10,0,4065,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
48,13,0,3291,4,0,0,0,40,0,False,False,True,False,False,False,False,True,False,False,False
30,7,0,5979,4,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
24,13,2,5979,0,1,0,0,44,1,False,False,True,False,False,False,False,False,False,False,True
30,9,1,3291,4,0,0,0,36,1,False,False,True,False,False,False,False,False,False,False,True
24,13,2,4065,5,0,7688,0,45,1,False,False,True,False,False,False,False,False,False,False,True
62,13,2,2000,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
41,9,1,1597,1,1,0,1590,40,1,False,False,False,False,True,False,False,False,False,False,True
49,15,2,5979,0,1,0,0,85,1,False,False,False,False,True,False,False,False,False,False,True
36,9,2,1597,0,1,0,0,50,1,False,False,False,False,True,False,False,False,False,False,True
47,14,1,5979,4,0,5455,0,45,1,True,False,False,False,False,False,False,False,False,False,True
49,14,1,5979,1,0,0,0,40,1,False,False,False,False,False,True,False,False,False,False,True
52,10,0,4065,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
52,12,2,927,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
26,9,0,3768,1,1,0,0,53,1,False,False,True,False,False,False,False,False,False,False,True
51,9,0,1597,1,1,0,0,40,1,False,False,False,False,False,True,False,False,False,False,True
18,6,0,3291,3,1,0,0,20,1,False,False,True,False,False,False,False,False,False,False,True
30,9,0,1369,2,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
46,9,1,2000,1,1,0,0,20,1,False,False,True,False,False,False,False,False,False,False,True
28,9,0,1369,3,0,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
48,13,2,4065,0,1,7298,0,50,1,False,False,False,True,False,False,False,False,False,False,True
62,10,2,3768,5,0,0,0,38,1,False,False,True,False,False,False,False,False,False,False,True
49,13,2,3650,0,1,4064,0,44,1,False,False,True,False,False,False,False,False,False,False,True
69,9,1,3768,1,0,0,0,24,1,False,False,True,False,False,False,False,False,False,False,True
35,13,0,4065,1,1,8614,0,45,1,False,False,True,False,False,False,False,False,False,False,True
78,14,1,4094,4,1,0,0,40,0,False,False,True,False,False,False,False,True,False,False,False
61,10,2,4065,0,1,0,0,45,1,False,False,True,False,False,False,False,False,False,False,True
24,13,0,5979,1,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
29,10,0,3768,3,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
36,13,2,3650,0,1,0,0,45,1,False,False,False,False,True,False,False,False,False,True,False
17,6,0,992,3,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
27,9,2,1369,0,1,0,0,80,1,False,False,True,False,False,False,False,False,True,False,False
64,9,2,1597,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
33,9,0,4065,1,1,0,0,55,0,False,False,False,False,True,False,False,False,False,False,True
32,8,2,4094,2,1,0,0,40,0,False,False,True,False,False,False,False,False,False,False,True
19,10,0,3291,3,0,0,0,20,1,False,False,True,False,False,False,False,False,False,False,True
42,7,2,992,0,1,0,0,40,1,False,False,False,False,False,True,False,False,False,False,True
24,13,0,3650,3,0,0,0,15,1,False,False,True,False,False,False,False,False,False,False,True
23,9,0,4065,1,1,0,0,45,1,False,False,True,False,False,False,False,False,True,False,False
51,15,0,5979,1,1,3325,0,40,1,True,False,False,False,False,False,False,False,False,False,True
31,13,0,927,1,1,3325,0,60,1,False,False,True,False,False,False,False,False,False,False,True
44,15,2,5979,0,1,0,0,29,1,False,False,True,False,False,False,False,False,False,False,True
38,14,0,4065,1,0,10520,0,50,1,False,False,True,False,False,False,False,False,False,False,True
44,12,1,649,1,0,0,0,56,1,True,False,False,False,False,False,False,False,False,False,True
44,3,2,992,0,1,0,0,40,0,False,False,False,False,True,False,False,False,False,False,True
38,9,2,4094,0,1,0,0,44,1,False,False,True,False,False,False,False,False,False,False,True
36,5,1,3768,4,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
29,2,0,3291,1,1,0,0,20,0,False,False,True,False,False,False,False,False,False,False,True
46,12,1,3650,1,0,0,0,25,0,False,False,True,False,False,False,False,False,False,False,True
47,9,2,3768,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
30,9,2,1597,0,1,99999,0,40,1,False,False,True,False,False,False,False,False,False,False,True
37,9,2,649,0,1,7688,0,35,1,True,False,False,False,False,False,False,False,False,False,True
27,13,0,4065,1,1,0,0,45,1,False,False,True,False,False,False,False,False,False,False,True
43,9,1,2000,4,0,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
44,15,2,5979,0,1,0,0,40,1,False,False,False,False,True,False,False,False,False,False,True
31,10,0,4065,4,1,0,0,60,1,False,False,True,False,False,False,False,False,False,False,True
34,13,2,4065,0,1,0,1977,45,1,False,False,True,False,False,False,False,False,False,False,True
39,13,0,3650,3,1,0,1092,40,0,False,False,True,False,False,False,False,False,False,False,True
36,10,1,4094,4,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
57,13,2,5979,0,1,3103,0,40,1,False,False,True,False,False,False,False,False,False,False,True
78,4,0,2000,1,0,0,0,35,0,False,False,True,False,False,False,False,False,False,False,True
24,10,2,4094,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
39,10,0,3768,1,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
21,12,0,3650,3,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
34,9,1,3768,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
22,10,0,3650,4,0,0,0,32,1,False,False,True,False,False,False,False,False,False,False,True
36,10,1,3768,4,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
61,10,2,3650,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
67,5,2,5979,0,1,0,0,15,1,False,False,True,False,False,False,False,False,False,False,True
42,10,1,3291,4,0,0,0,21,0,False,False,True,False,False,False,False,False,True,False,False
49,11,2,4094,0,1,0,0,40,1,False,False,False,False,False,False,False,True,False,False,False
58,11,2,4094,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
37,10,2,649,0,1,0,0,60,1,True,False,False,False,False,False,False,False,False,False,True
39,9,0,927,1,1,4650,0,44,1,False,False,True,False,False,False,False,False,False,False,True
25,10,1,3768,2,0,0,0,40,0,False,False,True,False,False,False,False,False,True,False,False
45,3,2,4094,0,1,0,0,40,1,False,False,False,True,False,False,False,False,False,False,True
30,13,2,3768,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
49,10,0,5979,1,1,0,0,35,1,False,False,True,False,False,False,False,False,False,False,True
36,9,2,4094,0,1,2885,0,40,1,False,False,False,False,True,False,False,False,False,False,True
23,9,0,4094,1,1,0,0,65,1,False,False,True,False,False,False,False,False,False,False,True
51,10,2,3768,5,0,0,0,35,0,False,False,True,False,False,False,False,False,True,False,False
55,9,2,1597,0,1,0,0,60,1,False,False,True,False,False,False,False,False,False,False,True
35,13,0,3650,1,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
45,14,2,3768,0,1,0,0,40,0,False,False,False,False,False,True,False,False,False,False,True
36,13,2,5979,0,1,0,0,48,1,False,False,True,False,False,False,False,False,False,False,True
32,9,2,4094,0,1,0,0,40,1,True,False,False,False,False,False,False,False,False,False,True
39,9,2,4065,0,1,0,0,55,1,False,False,True,False,False,False,False,False,False,False,True
47,10,2,4094,0,1,0,0,40,1,False,False,False,True,False,False,False,False,False,False,True
49,10,2,4065,0,1,0,0,45,1,False,False,True,False,False,False,False,False,False,False,True
52,10,2,4065,0,1,7688,0,55,1,False,False,True,False,False,False,False,False,False,False,True
44,10,1,2000,1,1,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
36,10,2,4065,0,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
40,10,1,4094,4,0,0,0,30,1,False,False,True,False,False,False,False,False,True,False,False
17,6,0,3291,3,0,0,0,6,1,False,False,True,False,False,False,False,False,False,False,True
18,9,0,3650,3,0,0,0,38,1,False,False,True,False,False,False,False,False,False,False,True
30,10,2,4065,5,0,0,0,25,1,False,False,False,True,False,False,False,False,False,False,True
66,9,1,147,1,0,0,0,50,0,False,False,True,False,False,False,False,False,False,False,True
59,13,0,4094,1,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
30,9,2,3768,0,1,0,0,40,1,True,False,False,False,False,False,False,False,True,False,False
50,9,2,992,0,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
24,9,0,3291,3,0,0,0,25,1,False,False,True,False,False,False,False,False,False,False,True
28,15,2,5979,0,1,0,0,99,0,False,False,True,False,False,False,False,True,False,False,False
44,14,2,5979,5,0,0,0,40,1,True,False,False,False,False,False,False,False,False,False,True
25,11,0,5979,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
45,14,2,4065,0,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
20,9,0,1597,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
67,11,1,5979,4,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
40,15,2,5979,0,1,0,0,45,1,False,False,False,False,True,False,False,False,False,False,True
52,9,2,3768,0,1,0,0,40,1,False,False,False,False,False,False,False,False,False,False,True
34,16,0,5979,1,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
37,12,2,5979,0,1,0,0,45,0,True,False,False,False,False,False,False,False,False,False,True
17,6,0,3291,3,1,0,0,4,1,False,False,False,True,False,False,False,False,False,False,True
25,11,2,3650,5,0,0,0,42,1,False,False,True,False,False,False,False,False,False,False,True
35,13,1,5979,1,1,0,0,40,0,True,False,False,False,False,False,False,False,False,False,True
63,14,1,4065,1,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
38,10,0,3768,3,0,0,0,40,1,True,False,False,False,False,False,False,False,False,False,False
33,13,2,3768,0,1,0,0,60,0,False,False,True,False,False,False,False,False,False,False,True
51,14,2,5979,5,0,0,0,40,1,True,False,False,False,False,False,False,False,False,False,True
64,16,2,5979,0,1,0,0,50,0,False,False,False,False,False,True,False,False,False,False,True
50,10,1,649,1,1,0,0,40,1,False,False,False,True,False,False,False,False,False,False,True
18,6,0,1597,1,1,0,0,56,1,False,False,True,False,False,False,False,False,False,False,True
67,14,0,5979,1,1,0,0,99,1,False,False,True,False,False,False,False,False,False,False,True
46,9,2,4094,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
60,13,2,992,0,1,0,0,50,1,False,False,False,False,True,False,False,False,False,False,True
29,9,0,2000,1,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
30,10,0,3291,3,0,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
56,16,2,5979,1,1,2885,0,40,0,False,False,False,False,False,True,False,True,False,False,False
29,9,2,1369,5,0,0,0,40,0,False,False,True,False,False,False,False,False,False,False,True
37,13,0,3768,4,0,0,0,27,1,False,False,True,False,False,False,False,False,True,False,False
55,2,1,147,4,0,0,0,30,0,False,False,True,False,False,False,False,False,False,False,True
24,9,0,3768,1,0,0,0,30,1,False,False,True,False,False,False,False,False,False,False,True
21,9,0,4094,1,1,0,0,35,0,False,False,True,False,False,False,False,False,False,False,True
46,13,2,3650,0,1,0,0,70,1,False,False,False,True,False,False,False,False,False,False,True
25,8,2,2000,2,1,0,0,40,0,False,False,True,False,False,False,False,False,False,True,False
40,9,0,4094,3,1,0,0,28,1,False,False,True,False,False,False,False,False,False,False,True
23,10,1,3650,3,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
43,10,0,1597,1,1,0,0,30,1,False,False,False,False,True,False,False,False,True,False,False
29,10,2,4094,0,1,0,1485,60,1,False,False,False,False,True,False,False,False,False,False,False
59,6,1,3291,2,0,0,0,40,0,False,False,True,False,False,False,False,True,False,False,False
18,10,0,3291,3,1,0,0,35,1,False,False,True,False,False,False,False,False,True,False,False
28,9,0,4065,3,1,0,0,32,1,False,False,True,False,False,False,False,False,False,False,True
17,7,0,3768,3,0,0,0,15,1,False,False,True,False,False,False,False,False,False,False,True
53,9,2,2000,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
22,3,0,147,2,0,0,0,40,0,False,False,True,False,False,False,False,False,False,False,True
63,9,2,4094,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
32,14,2,3650,5,0,0,0,45,1,False,False,True,False,False,False,False,False,False,False,True
40,9,0,3768,4,0,0,0,35,1,True,False,False,False,False,False,False,False,True,False,False
61,15,2,5979,0,1,0,0,50,0,False,False,False,False,True,False,False,False,False,False,True
35,9,0,4094,1,1,0,1408,40,1,False,False,True,False,False,False,False,False,False,False,True
43,13,2,4065,0,1,0,0,50,0,False,False,False,False,True,False,False,True,False,False,False
